"","subject_ids","user_name","classification_id","workflow_version","habitat","transect","task_index","task","task_label","value","total_submissions","submission_index","choice","how_many","behavior_CLIMBING","behavior_EATING","behavior_FLYING","behavior_OTHER","behavior_SITTINGSTANDINGLYING","behavior_WALKINGRUNNING"
"1399",27519631,"not-logged-in-44b44ae798a807fd063e",133448537,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""OPOSSUM"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OPOSSUM","1",0,0,0,0,0,1
"1400",27519704,"not-logged-in-44b44ae798a807fd063e",133448617,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""OPOSSUM"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OPOSSUM","1",0,0,0,0,0,1
"1401",27519523,"not-logged-in-44b44ae798a807fd063e",133448805,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED","1",0,0,0,0,0,1
"1402",27519511,"not-logged-in-44b44ae798a807fd063e",133449028,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELFLYING"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELFLYING","1",0,0,0,0,0,1
"1403",27519533,"not-logged-in-44b44ae798a807fd063e",133449164,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,1
"1404",27519556,"not-logged-in-44b44ae798a807fd063e",133449290,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""PORCUPINE"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"PORCUPINE","1",0,0,0,0,0,1
"1405",27519512,"not-logged-in-44b44ae798a807fd063e",133449397,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,1,0,0,0,0
"1406",27519683,"not-logged-in-44b44ae798a807fd063e",133449478,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1407",27519718,"not-logged-in-44b44ae798a807fd063e",133449596,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1408",27519630,"not-logged-in-44b44ae798a807fd063e",133449683,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1409",27519618,"not-logged-in-44b44ae798a807fd063e",133449753,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1410",27519599,"not-logged-in-44b44ae798a807fd063e",133449857,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""OPOSSUM"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OPOSSUM","1",0,0,0,0,0,1
"1411",27519662,"not-logged-in-44b44ae798a807fd063e",133449934,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1412",27519524,"not-logged-in-44b44ae798a807fd063e",133450045,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"TURKEY","1",0,0,0,0,0,1
"1413",27519574,"not-logged-in-44b44ae798a807fd063e",133450227,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,1,0,0,0,0
"1414",27519588,"not-logged-in-44b44ae798a807fd063e",133450348,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""EATING"", ""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,1,0,0,0,1
"1415",27519695,"not-logged-in-44b44ae798a807fd063e",133450621,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""WEASEL"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"WEASEL","1",0,0,0,0,1,0
"1416",27519627,"not-logged-in-44b44ae798a807fd063e",133450719,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1417",27519609,"not-logged-in-44b44ae798a807fd063e",133450799,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1418",27519626,"not-logged-in-44b44ae798a807fd063e",133450933,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1419",27519675,"not-logged-in-44b44ae798a807fd063e",133451069,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1420",27519676,"not-logged-in-44b44ae798a807fd063e",133451478,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""OTHERSMALLMAMMAL"", answers = list(YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"OTHERSMALLMAMMAL",NA,0,0,0,0,1,0
"1421",27519672,"not-logged-in-44b44ae798a807fd063e",133451655,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"1422",27519661,"not-logged-in-44b44ae798a807fd063e",133451731,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1423",27519564,"not-logged-in-44b44ae798a807fd063e",133452957,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1424",27519589,"not-logged-in-44b44ae798a807fd063e",133453097,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"TURKEY","1",0,0,0,0,0,1
"1425",27519602,"not-logged-in-44b44ae798a807fd063e",133453164,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1426",27519633,"not-logged-in-44b44ae798a807fd063e",133453268,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1427",27519671,"not-logged-in-44b44ae798a807fd063e",133453331,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1428",27519724,"not-logged-in-44b44ae798a807fd063e",133453394,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1429",27519621,"not-logged-in-44b44ae798a807fd063e",133453443,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1430",27519643,"not-logged-in-44b44ae798a807fd063e",133453589,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"TURKEY","1",0,0,0,0,0,1
"1431",27519565,"not-logged-in-44b44ae798a807fd063e",133453640,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1432",27519539,"not-logged-in-44b44ae798a807fd063e",133453703,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,1
"1433",27519678,"not-logged-in-44b44ae798a807fd063e",133453763,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1434",27519569,"not-logged-in-44b44ae798a807fd063e",133453856,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1435",27519619,"not-logged-in-44b44ae798a807fd063e",133453985,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""OPOSSUM"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OPOSSUM","1",0,0,0,0,0,1
"1436",27519572,"not-logged-in-44b44ae798a807fd063e",133454047,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELRED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELRED","1",0,0,0,0,0,1
"1437",27519669,"not-logged-in-44b44ae798a807fd063e",133454120,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1438",27519729,"not-logged-in-44b44ae798a807fd063e",133454186,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1439",27519684,"not-logged-in-44b44ae798a807fd063e",133454241,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1440",27519581,"not-logged-in-44b44ae798a807fd063e",133454293,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1441",27519693,"not-logged-in-eaa0afde392a7b3b444e",133459580,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"1442",27519714,"not-logged-in-eaa0afde392a7b3b444e",133459734,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1443",27519616,"not-logged-in-eaa0afde392a7b3b444e",133459983,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""OTHERSMALLMAMMAL"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"OTHERSMALLMAMMAL","1",0,0,0,0,1,0
"1444",27519670,"not-logged-in-eaa0afde392a7b3b444e",133460085,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1445",27519711,"not-logged-in-eaa0afde392a7b3b444e",133460233,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"1446",27519644,"not-logged-in-eaa0afde392a7b3b444e",133460383,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"TURKEY","1",0,0,0,0,0,1
"1447",27519659,"not-logged-in-eaa0afde392a7b3b444e",133460485,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"1448",27519690,"not-logged-in-eaa0afde392a7b3b444e",133460581,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1449",27519654,"not-logged-in-eaa0afde392a7b3b444e",133460721,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""HUMAN"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"HUMAN","1",0,0,0,0,1,0
"1450",27519565,"not-logged-in-eaa0afde392a7b3b444e",133460778,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1451",27519629,"not-logged-in-eaa0afde392a7b3b444e",133460926,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1452",27519650,"not-logged-in-eaa0afde392a7b3b444e",133461121,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"DEERWHITETAILED","1",0,0,0,0,0,1
"1453",27519520,"not-logged-in-eaa0afde392a7b3b444e",133461543,20.19,"Hemlock","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1454",27519718,"not-logged-in-eaa0afde392a7b3b444e",133461685,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"1455",27519646,"not-logged-in-eaa0afde392a7b3b444e",133461784,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""RACCOON"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,1
"1456",27519720,"not-logged-in-eaa0afde392a7b3b444e",133461912,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"1457",27519648,"not-logged-in-eaa0afde392a7b3b444e",133462013,20.19,"Pine","2",2,"T1",NA,"list(list(choice = ""OPOSSUM"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OPOSSUM","1",0,0,0,0,0,1
"1458",27519637,"not-logged-in-eaa0afde392a7b3b444e",133462129,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"1459",27519562,"not-logged-in-eaa0afde392a7b3b444e",133462250,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1460",27519550,"not-logged-in-eaa0afde392a7b3b444e",133462526,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""OPOSSUM"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"OPOSSUM","1",0,0,0,0,0,1
"1461",27519671,"not-logged-in-eaa0afde392a7b3b444e",133462611,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"1462",27519554,"not-logged-in-eaa0afde392a7b3b444e",133462699,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"", ""EATING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,1,0,0,1,0
"1463",27519721,"not-logged-in-eaa0afde392a7b3b444e",133462925,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"1464",27519618,"not-logged-in-eaa0afde392a7b3b444e",133463007,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"1465",27519567,"not-logged-in-eaa0afde392a7b3b444e",133463195,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1466",27519730,"not-logged-in-eaa0afde392a7b3b444e",133463268,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"", ""EATING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,1,0,0,1,0
"1467",27519667,"not-logged-in-eaa0afde392a7b3b444e",133463356,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"", ""EATING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,1,0,0,1,0
"1468",27519674,"not-logged-in-eaa0afde392a7b3b444e",133463412,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,0,1
"1469",27519726,"not-logged-in-eaa0afde392a7b3b444e",133463833,20.19,"Hemlock","2",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,0,0,0,1,0
"1470",27519627,"not-logged-in-eaa0afde392a7b3b444e",133463942,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"", ""EATING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,1,0,0,1,0
"1471",27519641,"not-logged-in-eaa0afde392a7b3b444e",133464064,20.19,"Deciduous","1",2,"T1",NA,"list(list(choice = ""HUMAN"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"", ""OTHER"")), filters = list()))",1,1,"HUMAN","1",0,0,0,1,1,0
"1472",27519587,"not-logged-in-eaa0afde392a7b3b444e",133464173,20.19,"Pine","1",2,"T1",NA,"list(list(choice = ""SQUIRRELGRAY"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"", ""EATING"")), filters = list()))",1,1,"SQUIRRELGRAY","1",0,1,0,0,1,0
